bedrift,avdeling,telefon,bransje,org num
Infinity Bottles AS,Viken,,['Agenturer'],922699380.0
Arius AS,Agder,37 01 54 72,['Hovedkontortjenester'],989176838.0
Thiis & Co AS,Viken,900 37 309,['Agenturer'],912251233.0
Deres.no,Rogaland,,['Agenturer'],994024418.0
Gaba Israel Norge Trade and Tourisme AS,Oslo,22 52 38 71,['Agenturer'],970602763.0
Perpendipity AS,Oslo,,['Agenturer'],998524016.0
Urø Consulting AS,Vestland,990 25 351,['Agenturer'],915299660.0
Nordic Wines AS,Viken,905 57 160,['Agenturer'],993890537.0
Lokal Sport AS,Troms og Finnmark,415 63 779,['Agenturer'],922712549.0
Heron AS,Innlandet,,['Agenturer'],916184778.0
Pandion Drilling AS,Oslo,,['Agenturer'],819578672.0
Eedom AS,Oslo,,['Agenturer'],996480704.0
To-Tom-Tre AS,Møre og Romsdal,,['Agenturer'],922308500.0
Malvin Gussiås AS,Møre og Romsdal,71 23 33 11,['Agenturer'],979950764.0
Condia AS,Viken,,['Agenturer'],988227862.0
Premium Green Technologies Norway AS,Viken,23 17 55 00,['Agenturer'],815485912.0
Ignis Solution AS,Oslo,22 19 00 80,['Agenturer'],821708052.0
Agenturhandel AS,Viken,925 02 510,['Agenturer'],924520388.0
Lion Medical Group AS,Viken,,['Agenturer'],927082969.0
Samurai AS,Viken,,['Agenturer'],989125699.0
Per Inge Mikkelsen AS,Oslo,,['Agenturer'],982578345.0
Seiløe Consult AS,Viken,900 35 040,['Agenturer'],995264307.0
Pmm Commercial Consulting Company AS,Viken,,['Agenturer'],977285631.0
Cifab Trading Norway AS,Oslo,,['Agenturer'],918883509.0
Liquitek ANS,Oslo,,['Agenturer'],981121902.0
Mobilpartner Bergen,Vestland,55 70 60 00,['Agenturer'],990998817.0
Dollarosa Design AS,Oslo,,['Agenturer'],923307591.0
Multi Mobile Technology AS,Oslo,,['Agenturer'],998845114.0
Norwaytec Limited,Oslo,,['Agenturer'],923930477.0
Schmidt Nordic Aps,,,['Agenturer'],916524196.0
Insektnett.Com,,,['Agenturer'],928579646.0
Gunnar Grorud,Oslo,,['Agenturer'],836711432.0
Kimberly-Clark Nordic,,,['Agenturer'],971414049.0
Noxe AB,,,['Agenturer'],992203595.0
Belman Production,,,['Agenturer'],987965754.0
Tupperware Scandinavia,,,['Agenturer'],945298294.0
Icom Composites,,901 69 608,['Agenturer'],994254502.0
Bloom Bbb Ww AB,,,['Agenturer'],921960050.0
Öje Produkter AB,,,['Agenturer'],922724458.0
Sumup Limited,,,['Agenturer'],923073531.0
Paw Consulting,Rogaland,,['Agenturer'],984419007.0
Itw Construction Products AS avd Grålum,Viken,,['Agenturer'],914780985.0
Stokkan Lys Salg AS avd Hemnes,Nordland,,['Agenturer'],990783942.0
Star Charge Europe Gmbh,,,['Agenturer'],927138204.0
Intersource Aps,,,['Agenturer'],928093506.0
Ole Lynggaard,,,['Agenturer'],928594416.0
Condair,,,['Agenturer'],828922882.0
Aires Norge V/Svetlana Nikolaevna Nord-Varhaug,Rogaland,,['Agenturer'],812004662.0
Gxmed Nordic,,,['Agenturer'],818857942.0
Hetland Marketing Eftf Rolv Sædberg,Rogaland,,['Agenturer'],835151972.0
Pedersen Johan H Import & Trading Dødsbo,Troms og Finnmark,,['Agenturer'],844899262.0
Djarlo Consult,Rogaland,,['Agenturer'],874499102.0
Atlas Trade ANS,Oslo,,['Agenturer'],875804782.0
Lucimar Aasebø Agenturer,Rogaland,,['Agenturer'],877378942.0
Sav-Norge Trading,Viken,,['Agenturer'],886667612.0
Opheim Agenturer,Rogaland,,['Agenturer'],894638672.0
Seer It Consulting Limited,,,['Agenturer'],911961350.0
Handicare AB,,,['Agenturer'],912233332.0
Bokormen Grønmo,Trøndelag,,['Agenturer'],912795993.0
Scandi DA,Vestfold og Telemark,,['Agenturer'],916887035.0
Knowles Electronics Norway,,,['Agenturer'],917006199.0
Noctavia AS,Oslo,,['Agenturer'],917786089.0
Mitoo Sports AB,,,['Agenturer'],917871914.0
Promidea Srl,,,['Agenturer'],918525092.0
Uniscent Scandinavia AB,,,['Agenturer'],918854924.0
The Fuel Company Norway,,,['Agenturer'],919786345.0
Designunivers AS,Viken,,['Agenturer'],920896006.0
Parador Gmbh,,,['Agenturer'],922561826.0
Innovative Products AS,Viken,,['Agenturer'],923565485.0
Kaffe Norge Holding AS,Oslo,,['Hovedkontortjenester'],924607238.0
Gbr Group AS,Viken,,['Agenturer'],925733113.0
Tindtrading AS,Viken,,['Agenturer'],926582658.0
Jarle Berenetts Agenturer,Oslo,,['Agenturer'],936112676.0
P O Agentur Per Brønstad,Oslo,,['Agenturer'],943576114.0
Hovlands Agentur,Rogaland,,['Agenturer'],948446480.0
Heartbreak ANS,Oslo,,['Agenturer'],951039640.0
Asbjørn Ølnes Marketing Dødsbo,Agder,,['Agenturer'],954823415.0
Globebox Company Thor Nerlien,Oslo,,['Agenturer'],955475879.0
Ks Management Kjetil Sandermoen,Oslo,,['Agenturer'],957291112.0
Maber Import Magnus Berg,Oslo,,['Agenturer'],965078746.0
A K Agenturer Arild Kristiansen,Oslo,,['Agenturer'],967319821.0
Børstorget Agenturer ANS,Agder,,['Agenturer'],968122363.0
Rødsjø Agenturer Palmar Rødsjø,Trøndelag,,['Agenturer'],970925856.0
City Sales ANS,Oslo,,['Agenturer'],975879887.0
W Hoff Agenturer,Oslo,,['Agenturer'],976838718.0
Swe-Nor Mekaniske,Viken,,['Agenturer'],979210906.0
John Handberg Agenturer,Nordland,,['Agenturer'],979305133.0
Fagerjord Agenturer,Trøndelag,,['Agenturer'],979323247.0
Air Comfort Møller,Oslo,,['Agenturer'],979653654.0
Reluxi AB Akvariumprodukter,,,['Agenturer'],979695837.0
Øyvind Bjørkavåg's Agentur,Møre og Romsdal,,['Agenturer'],979923961.0
Hoylaamo Vuorela,,,['Agenturer'],980620263.0
Svein Morten Bjustveit,Rogaland,,['Agenturer'],980684458.0
Kaitlin Nymo Agenturer & Trading,Oslo,,['Agenturer'],980712753.0
Sammy Samstads Agenturer,Trøndelag,,['Agenturer'],980967611.0
Sound Of Harmony Roy Kling,Rogaland,,['Agenturer'],981066189.0
Kino International Norsk Avdeling Av Utenlandsk Foretak,Oslo,,['Agenturer'],981151887.0
Jobe DA,Rogaland,,['Agenturer'],981291840.0
Kapers ANS,Oslo,,['Agenturer'],981368061.0
Henry Gotaas,Nordland,,['Agenturer'],981755340.0
Aglen Torstein,Trøndelag,,['Agenturer'],981793099.0
Hestø Bjørn Inge,Møre og Romsdal,,['Agenturer'],981799690.0
Jan Asle Skaane,Oslo,,['Agenturer'],982928303.0
Hb Nautics Hallvard Bagge Dødsbo,Vestland,,['Agenturer'],983645836.0
Slide Distribution Norsk Avdeling Av Utenlandsk Foretak,Oslo,,['Agenturer'],984027206.0
Mesquita,Oslo,,['Agenturer'],984256310.0
Mitro DA,Trøndelag,,['Agenturer'],984379552.0
Engmark Agentur,Nordland,,['Agenturer'],984771835.0
Vicolina AS,Oslo,,['Agenturer'],984907524.0
Midt-Nor Agenturer Eivind Kjellstad,Trøndelag,,['Agenturer'],985260567.0
Universum Communications Sweden Aktiebolag,,,['Agenturer'],985390525.0
Tone Asker Agenturer,Oslo,,['Agenturer'],985848955.0
Kouei Nordic DA,Oslo,,['Agenturer'],986883770.0
Mexinor DA,Oslo,,['Agenturer'],987143592.0
Mbm Brekke,Trøndelag,,['Agenturer'],987265876.0
Autoprop Norge Thomas J. Middelthon,Rogaland,,['Agenturer'],987303093.0
Anita Strid,Oslo,,['Agenturer'],987461403.0
Activita ANS,Oslo,,['Agenturer'],988450553.0
Ideal Standard Scandinavia AS,,,['Agenturer'],988489379.0
No Limits Gorm Øye,Oslo,,['Agenturer'],988975397.0
Serina Johnsen,Rogaland,,['Agenturer'],989240382.0
Anders Hultqvist AB,,,['Agenturer'],989393677.0
Bacana ANS,Vestland,,['Agenturer'],989567004.0
Sturlas Agenturer Johansen,Trøndelag,,['Agenturer'],989736426.0
Ulf Engebretsen Sundeman Sundeman On The Floor,Oslo,,['Agenturer'],991482989.0
Lev Mer Melkstadvik Geir,Trøndelag,,['Agenturer'],993358673.0
Megapulse Australia Pty Ltd,,,['Agenturer'],993419842.0
Kmk Pro DA,Oslo,,['Agenturer'],993837741.0
Prodel,Agder,,['Agenturer'],994168479.0
G.O.S.S. (north Sea) Ltd,,,['Agenturer'],994211013.0
Trend Agenturer C.J Malmström,Oslo,,['Agenturer'],995065355.0
Black Snow,Oslo,,['Agenturer'],995654741.0
Renate Storhaugs Agentur,Oslo,,['Agenturer'],996367010.0
Vatland Kunsthandel,Oslo,,['Agenturer'],996391027.0
Shadomonordic ANS,Oslo,,['Agenturer'],996519872.0
Aqua-Teknik,,,['Agenturer'],998778956.0
Bird Free AS,Vestland,,['Agenturer'],999215629.0
Rask Knutsen,Viken,908 87 123,['Agenturer'],912650235.0
Sandströms AS,Viken,416 20 269,['Agenturer'],912871304.0
Bjørn Basmo Agenturer,Trøndelag,,['Agenturer'],912862747.0
Musikkengros GE,Troms og Finnmark,77 65 04 50,['Agenturer'],913046420.0
Eriksen Engineering,Rogaland,,['Agenturer'],913189582.0
Himalaya Wellness Carina Omli,Oslo,936 82 286,['Agenturer'],913205340.0
M. Brataas Equipment,Oslo,,['Agenturer'],913242467.0
Luteijn,Rogaland,,['Agenturer'],913277880.0
Libæk AS,Viken,,['Agenturer'],913276698.0
Cobu AS,Vestfold og Telemark,,['Agenturer'],913295978.0
Stig Andersen Multimont,Vestfold og Telemark,,['Agenturer'],913327438.0
Einar Bø Agentur,Rogaland,51 65 56 99,['Agenturer'],913351444.0
Fimline Dekor DA,Vestland,901 38 274,['Agenturer'],813351072.0
KS Agenturer Kristoffer Skolt,Viken,957 64 666,['Agenturer'],913404327.0
Gf Rogne,Møre og Romsdal,,['Agenturer'],913393872.0
Hnn Led AS,Møre og Romsdal,,['Agenturer'],913395816.0
Hamilton NOR AS,Oslo,,['Agenturer'],913316371.0
K G Agenturer Knut Grimstad,Viken,,['Agenturer'],913674103.0
A&A Agency AS,Oslo,,['Agenturer'],913814711.0
Scanmarin Norway AS,Møre og Romsdal,70 17 25 50,['Agenturer'],913978382.0
Lb Trading v/Leiv Buland,Trøndelag,905 07 652,['Agenturer'],814160602.0
Geir Omberg,Viken,953 65 507,['Agenturer'],914357535.0
Todnem Miljø,Vestland,,['Agenturer'],914388430.0
Ultrapris DA,Rogaland,51 40 24 44,['Agenturer'],914410231.0
Artinorway Holding AS,Oslo,,['Agenturer'],914606551.0
Hansen Consulting,Viken,971 16 722,['Agenturer'],914733243.0
Powercraft AS,Viken,,['Agenturer'],914775124.0
Teknoelektro Nikolai Christophersen Grindhaug,Oslo,,['Agenturer'],914880696.0
Homecomfort DA,Viken,968 47 044,['Agenturer'],914863740.0
Agnetesagenturer Lene Agnete Nilsen,Vestfold og Telemark,,['Agenturer'],914962579.0
Numedal Stein Herbrand G Skriudalen,Viken,,['Agenturer'],914999138.0
Solead AS,Rogaland,451 23 133,['Agenturer'],915077676.0
Quarterhead AS,Troms og Finnmark,,['Agenturer'],915068936.0
Samso AS,Viken,994 72 283,['Agenturer'],915068006.0
Md Agentur Magne Dragsund,Rogaland,,['Agenturer'],915154328.0
Caprice Inger Gunilla Sterud,Oslo,950 63 346,['Agenturer'],915242669.0
Mossige Agency,Oslo,920 78 405,['Agenturer'],915231578.0
Systemet AS,Oslo,,['Hovedkontortjenester'],915274994.0
Rent Tak Bølling,Vestfold og Telemark,944 96 976,['Agenturer'],915502059.0
Ak Sunnhordvik,Rogaland,482 74 955,['Agenturer'],915599966.0
Rc One AS,Viken,,['Agenturer'],815725212.0
Valder Holding AS,Møre og Romsdal,,['Hovedkontortjenester'],915711510.0
Martinsen Group AS,Viken,917 35 808,['Agenturer'],915863817.0
Apr Norway Josip-Simun Buljac,Viken,480 01 831,['Agenturer'],915935923.0
Nilssen Pathfinder Advisory,Oslo,,['Agenturer'],815970292.0
Easy Max AS,Oslo,911 67 474,['Agenturer'],916019122.0
Frode Kleven Agentur,Viken,,['Agenturer'],916044887.0
Gjedrem - Consult,Viken,418 68 688,['Agenturer'],916134762.0
Matok Holding AS,Viken,,['Agenturer'],816302862.0
Jam Lekelykke DA,Agder,,['Agenturer'],916256310.0
Ballplay AS,Vestland,,['Agenturer'],916326637.0
M Johnsen Handel,Vestfold og Telemark,,['Agenturer'],916456646.0
M-Gk Nordic Connection Martin Müller,Oslo,,['Agenturer'],916542364.0
Sætre,Viken,,['Agenturer'],916595840.0
Nobel Medical AS,Viken,,['Agenturer'],816942012.0
Scandinavian Environmental Solutions AS,Viken,,['Agenturer'],917092591.0
Healthemin Bahargul Emin,Viken,,['Agenturer'],917215596.0
Bård Høisen Lohn,Innlandet,,['Agenturer'],917276307.0
Moderne Agenturer AS,Oslo,,['Agenturer'],917326843.0
Artbite AS,Oslo,,['Agenturer'],917399921.0
Ts Agent - Henrik Brosø,Viken,,['Agenturer'],917514321.0
Salesgreatness Simen Lie,Oslo,,['Agenturer'],917523185.0
Agent Per R. Svensen,Viken,,['Agenturer'],917296014.0
Starks AS,Agder,,['Agenturer'],917604703.0
Norwegianpharmafluids AS,Viken,,['Agenturer'],917725918.0
Trinborgs Dugnader,Viken,,['Agenturer'],917748934.0
Iot Medical ANS,Viken,,['Agenturer'],917633355.0
Soltvedt Agenturer,Vestland,,['Agenturer'],917873666.0
Power 4 Life Tone Süssly,Oslo,928 12 304,['Agenturer'],918364889.0
Downsideup AS,Viken,,['Hovedkontortjenester'],918349960.0
Beauty Secrets v/ Silje-Merethe Arnø,Trøndelag,975 94 157,['Agenturer'],918499474.0
"Ph Trading, Per Haukeland",Viken,,['Agenturer'],918139613.0
Ushuaia AS,Oslo,,['Hovedkontortjenester'],918574956.0
Aupartner Norway AS,Viken,,['Agenturer'],918937579.0
Innlandetshop Snekkersveen,Innlandet,,['Agenturer'],918862668.0
Joacim Bjøreng,Viken,,['Agenturer'],918862498.0
Atlas Shop DA,Oslo,,['Agenturer'],919223014.0
Egil Bjerkelund Agentur,Viken,,['Agenturer'],919221046.0
Bergendal,Agder,913 66 993,['Agenturer'],919352752.0
Spentari AS,Viken,,['Agenturer'],919413581.0
Lek og Trim Astrid Marit Jøndahl,Oslo,,['Agenturer'],919452420.0
Sjøen ENK,Vestland,,['Agenturer'],919555807.0
Lv-Tech AS,Rogaland,,['Agenturer'],919574682.0
Ts. Agenturer Thomas Strand,Møre og Romsdal,,['Agenturer'],919587008.0
Imn Innovation Medical Norway Jens Kjeldgaard,Vestfold og Telemark,,['Agenturer'],819626472.0
Aesthetic Clinic Norway Tranberg,Viken,22 17 70 01,['Agenturer'],919697695.0
Pål Gunnar Haugestøyl,Vestfold og Telemark,,['Agenturer'],819766142.0
Osn AS,Viken,,['Agenturer'],919961562.0
Stefan Hansen,Møre og Romsdal,,['Agenturer'],919927739.0
Nordic Brands AS,Agder,,['Agenturer'],920023126.0
Beauty By Nina Emina Bicakdzic,Oslo,,['Agenturer'],920254047.0
Guzmar Technology DA,Viken,,['Agenturer'],920019595.0
Fredrik Ask Sport,Oslo,,['Agenturer'],920331300.0
Nerdal Cs Llc Percy Tsutsu Croffie-Siame,Viken,,['Agenturer'],820335872.0
Tonje Grønstad,Vestland,957 64 496,['Agenturer'],920452760.0
Starefire's Eva Mcquiston,Vestland,,['Agenturer'],920621767.0
Greensdale DA,Viken,,['Agenturer'],920614191.0
Inge Olsen Agentur,Oslo,,['Agenturer'],920547346.0
Lømsland Agenturer,Vestfold og Telemark,,['Agenturer'],920690882.0
Nagelsen Agencies,Vestland,,['Agenturer'],920832237.0
Kristine Heggebakk,Viken,,['Agenturer'],920743862.0
Proxer AS,Viken,,['Agenturer'],820902572.0
Pettersen Golfgum Norway,Viken,,['Agenturer'],920972152.0
Liv Mossefinn,Innlandet,,['Agenturer'],920981666.0
Langeland Agentur,Vestland,,['Agenturer'],821136202.0
Einars Agenturer Einar Helge Sæther,Møre og Romsdal,473 30 045,['Agenturer'],921345739.0
Silverfishing Hognestad,Rogaland,,['Agenturer'],921367686.0
Fjerstad Import & Catering,Møre og Romsdal,481 06 023,['Agenturer'],921418426.0
All Foods United AS,Viken,404 80 088,['Agenturer'],921501811.0
Schie Kosmetikk N'Guessan Julie Sandrine Yao Epse Schie,Viken,,['Agenturer'],921589115.0
Aqua Iceberg AS,Viken,911 65 051,['Agenturer'],921589212.0
Bonet Oil & Export Gerard Bonet Ruiz,Vestland,,['Agenturer'],921595611.0
Dio Invest AS,Oslo,,['Agenturer'],921710143.0
Bergliot Agenturer Dag Kvammen,Oslo,,['Agenturer'],921755716.0
Nelly & William AS,Oslo,,['Agenturer'],921960808.0
G M Bringsverd Services,Agder,,['Agenturer'],921958439.0
Hilde Aune,Trøndelag,,['Agenturer'],921980965.0
Iselinjansen,Rogaland,,['Agenturer'],921988982.0
Guro Lundby,Innlandet,,['Agenturer'],922051372.0
Nilssons An-Med,Viken,31 28 06 60,['Agenturer'],922060029.0
M.Bjerkestrand,Oslo,,['Agenturer'],922075425.0
"Marianne Evensen Veiledning, Helse og Velvære. Forever Living Aloe Vera",Viken,,['Agenturer'],922181217.0
"Haydford Global, Jimmy Bredesen",Trøndelag,,['Agenturer'],922130744.0
Norwegian Nature AS,Trøndelag,,['Agenturer'],922214077.0
Jan Rio Aamodt,Viken,,['Agenturer'],922209103.0
Audun Alfsen,Rogaland,,['Agenturer'],922235988.0
Davami,Agder,,['Agenturer'],922366454.0
Rykhus Produkter,Oslo,,['Agenturer'],922394881.0
Mesaros Fitness,Oslo,,['Agenturer'],922406693.0
Agentur Compagniet AS,Viken,,['Agenturer'],922601089.0
Agent Rana,Viken,,['Agenturer'],922657289.0
Freylit Scandinavia AS,Agder,,['Agenturer'],922753490.0
Nereus Tor Inge Thun,Vestland,,['Agenturer'],922781559.0
Agenten Sandvik,Trøndelag,,['Agenturer'],921726902.0
Little Kengu Elisabeth Seville Lund,Vestfold og Telemark,,['Agenturer'],922881340.0
Takrydder AS,Vestland,452 83 030,['Agenturer'],922797439.0
Clean Water & Bech,Viken,,['Agenturer'],922959153.0
C. Smith Holding AS,Vestland,,['Agenturer'],923052313.0
Nordic Sales Kevin Rønneberg,Trøndelag,,['Agenturer'],823051352.0
Osa Agenturer,Viken,480 30 906,['Agenturer'],923078290.0
Eikeland Hud og Helse,Vestland,924 62 376,['Agenturer'],923138706.0
Norwegian Mountains Stian Holt,Oslo,,['Agenturer'],923120726.0
Albiol Arntzen Es Agentur,Viken,,['Agenturer'],923147160.0
African Export's Solutions (Aes) Stephen Hiama Kamara,Oslo,,['Agenturer'],923161457.0
Acrobat AS,Rogaland,,['Agenturer'],923241388.0
Jørstad Agentur,Trøndelag,,['Agenturer'],923306935.0
Nmw Holding AS,Vestland,,['Hovedkontortjenester'],923310959.0
Global Safety Alliance - Gsa Gaute Johannesen,Rogaland,,['Agenturer'],923339566.0
Ole Petter Nakken,Viken,,['Agenturer'],923336680.0
Fosen Livskvalitet Arnt Joar Lien,Trøndelag,,['Agenturer'],923364986.0
Gd Sæther Devide,Viken,,['Agenturer'],923445072.0
Sparklingbeauty M Helmundsen,Viken,481 15 597,['Agenturer'],923451412.0
Matilde Bragdø Eidsaa,Agder,,['Agenturer'],923477411.0
Elde Produkter,Vestland,,['Agenturer'],923649700.0
Ardian Misiraj Solutions,Viken,,['Agenturer'],923791191.0
Pipe Repair Norge Roald Hovland,Vestland,,['Agenturer'],923844058.0
Lfv Jon Ivar Gundersen,Trøndelag,,['Agenturer'],923878661.0
Stabilgress AS,Møre og Romsdal,,['Agenturer'],923661980.0
Miljøvennlig Rengjøring Elisabeth Mietinen,Trøndelag,,['Agenturer'],923959726.0
Frittstående Hudpleiekonsulent Linn Terese Mosvold,Agder,,['Agenturer'],923962115.0
Studio Nina K. Sparboe,Oslo,,['Agenturer'],823944632.0
Angen Agentur,Oslo,,['Agenturer'],924017112.0
Bekkevold Defense AS,Viken,,['Agenturer'],924194642.0
Helselys Johansen,Viken,,['Agenturer'],924112093.0
Wenche Øvstebø,Rogaland,,['Agenturer'],924280395.0
Terese Håland,Rogaland,,['Agenturer'],924360607.0
Oil of Life By Landsverk,Vestland,917 86 238,['Agenturer'],924198435.0
Kaadekilde,Innlandet,,['Agenturer'],924357967.0
Zolas Møller,Viken,,['Agenturer'],924419849.0
Bt Agenturer Nøstvold,Vestfold og Telemark,,['Agenturer'],924410957.0
Nordic Marine Equipment Morten Jervell Pettersen,Vestland,,['Agenturer'],924519649.0
René Stenersen - Salgservice,Trøndelag,,['Agenturer'],924657618.0
Thomas Svorkås,Trøndelag,,['Agenturer'],924682663.0
Sundfør Agenturer,Rogaland,,['Agenturer'],924653914.0
Pernille Berger,Oslo,,['Agenturer'],924702923.0
La Vikinga AS,Oslo,,['Hovedkontortjenester'],824776482.0
Minimy Vibeke Allum,Viken,,['Agenturer'],924786922.0
Jegervatn Agentur,Troms og Finnmark,,['Agenturer'],924765208.0
Ramfjord - Act,Trøndelag,,['Agenturer'],924814209.0
Haugen Agentur AS,Vestland,,['Agenturer'],924736208.0
Statare Care Norway AS,Viken,459 58 888,['Agenturer'],824820082.0
Arctic Moods AS,Oslo,,['Agenturer'],924823402.0
Markussen Agency,Oslo,,['Agenturer'],924865652.0
May-Kristin Forever / Tangen,Viken,,['Agenturer'],924865326.0
Takirene Gunn Irene Karlsvik,Trøndelag,,['Agenturer'],924865156.0
Wanted AS,Viken,,['Agenturer'],924870168.0
From Designs,Agder,906 94 406,['Agenturer'],924882476.0
Charlotte O. Khanoufi,Viken,,['Agenturer'],924871938.0
Marchviking Haraldsen,Viken,942 51 980,['Agenturer'],924877251.0
Havik,Innlandet,,['Agenturer'],924861304.0
Alteri AS,Oslo,,['Agenturer'],924918551.0
Opthun Consulting,Oslo,,['Agenturer'],824912912.0
Lisethe Aslam,Oslo,,['Agenturer'],924959991.0
Marthello David Reuvekamp,Viken,,['Agenturer'],925017906.0
Nstc Holding AS,Vestland,,['Agenturer'],924934395.0
Cimæhlum Brække,Viken,,['Agenturer'],925036579.0
Sandnesmo Unlimited,Trøndelag,,['Agenturer'],825046852.0
Cjo Consulting AS,Vestfold og Telemark,,['Agenturer'],925063118.0
Foseng AS,Troms og Finnmark,,['Agenturer'],925092339.0
Bok Ekspressen Hornsletten,Innlandet,,['Agenturer'],925142379.0
Peach Holdings AS,Agder,,['Hovedkontortjenester'],824969582.0
Bjarnadottir - Microhelsa Sandnes,Rogaland,467 71 585,['Agenturer'],925105090.0
Toyco Trading Svein Erik Andersen,Vestfold og Telemark,,['Agenturer'],925156809.0
Sos Laser Pettersen,Rogaland,,['Agenturer'],925161632.0
Edg Norge Holding AS,Oslo,,['Hovedkontortjenester'],925155888.0
Falk Trading AS,Viken,,['Agenturer'],925274216.0
Berget Toys,Innlandet,,['Agenturer'],925291609.0
Enjosalg Elisabeth Vedøy,Nordland,970 82 161,['Agenturer'],925339849.0
Skoglund Lenes.myforever.no,Viken,901 04 511,['Agenturer'],925367958.0
Forever Sylvia Latham,Rogaland,,['Agenturer'],825371702.0
Beauty Secrets By Tone Jenssen Løbekk,Viken,,['Agenturer'],925400033.0
Breilands Mikroheim,Vestfold og Telemark,,['Agenturer'],925443549.0
Marcos Puigdefabregas Sieso,Innlandet,405 20 265,['Agenturer'],925434817.0
Dahle Marketing,Møre og Romsdal,,['Agenturer'],925440345.0
Water Works Sjur Gunnar Flåten,Oslo,,['Agenturer'],925464740.0
Ida Martinsen,Oslo,980 48 712,['Agenturer'],925514853.0
Frittstående Hudpleie Konsulent Renate Eriksen,Viken,,['Agenturer'],925540676.0
Medibont AS,Oslo,918 87 825,['Agenturer'],925552453.0
Siv-Ellen Jensen Vaskedilla,Troms og Finnmark,,['Agenturer'],925524417.0
Solbakk Allservise,Oslo,,['Agenturer'],925578487.0
Hårtveit ANS,Agder,,['Agenturer'],925570389.0
Wills Wing Norway Helgesen,Viken,995 88 604,['Agenturer'],925614521.0
Stråtveit Konsult,Oslo,,['Agenturer'],925607959.0
Budzinska Kjøkken Eventyr,Rogaland,,['Agenturer'],925652040.0
Tanja Kristoffersen Trading,Innlandet,,['Agenturer'],925673978.0
Uglem Trading,Trøndelag,,['Agenturer'],925689130.0
"Energy, Nutrition and Activity Weronica G Øynes",Troms og Finnmark,,['Agenturer'],925725293.0
