bedrift,avdeling,telefon,bransje,org num
Teko AS,Agder,820 44 144,"['Agenturer', 'Agenturhandel - annet']",915919588.0
Georg Martinsen Holding AS,Vestfold og Telemark,33 36 37 70,"['Agenturer', 'Agenturhandel - annet']",914793165.0
Branch Group AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",885179282.0
Diaq AS,Nordland,,"['Agenturer', 'Agenturhandel - annet']",922703159.0
New Shoes AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",912854922.0
Lumirox AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",926572342.0
Loci Wines AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",927547651.0
Medical Care System Mcs AS,Vestland,982 98 189,"['Agenturer', 'Agenturhandel - annet']",925913693.0
Raa AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",919686855.0
Tom Knudsen AS,Agder,,"['Agenturer', 'Agenturhandel - annet']",989215396.0
Brage Sport AS,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",885642462.0
Vedum Minishop AS,Vestland,488 90 910,"['Agenturer', 'Agenturhandel - annet']",920273475.0
Norsmile AS,Oslo,23 38 80 08,"['Agenturer', 'Agenturhandel - annet']",999178162.0
Concept Agency AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",912977099.0
Eba Consulting AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",916720491.0
Rgh Kommunikasjon AS,Oslo,932 60 550,"['Agenturer', 'Agenturhandel - annet']",990844887.0
Hs Tech AS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",919417773.0
Nord Blomst AS,Oslo,22 89 95 95,"['Agenturer', 'Agenturhandel - annet']",913823486.0
Elizabeth Arden (norway) AS,Oslo,800 11 554,"['Agenturer', 'Agenturhandel - annet']",982990556.0
Hurlens Agenturforretning AS,Møre og Romsdal,901 48 278,"['Agenturer', 'Agenturhandel - annet']",976201639.0
Rustproff AS,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",920828493.0
Utesauna AS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",925566500.0
Farogsønn AS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",997357779.0
Bretvik Holding AS,Viken,,"['Hovedkontortjenester', 'Agenturer', 'Agenturhandel - annet']",995446901.0
Rathes Eftf AS,Trøndelag,73 96 54 40,"['Agenturer', 'Agenturhandel - annet']",915314228.0
Myklebust Trading Ltd. AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",976698614.0
Imh Service AS,Rogaland,907 42 449,"['Agenturer', 'Agenturhandel - annet']",913519817.0
MC Profil AS,Agder,907 80 558,"['Agenturer', 'Agenturhandel - annet']",985909377.0
Globe Import Engros AS,Viken,958 61 027,"['Agenturer', 'Agenturhandel - annet']",986704469.0
Norlane AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",916336799.0
Pk Agentur AS,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",925373206.0
Kaffisenteret Fjordane AS,Vestland,934 36 000,"['Agenturer', 'Agenturhandel - annet']",999659837.0
Bira AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",999524664.0
Pba AS,Viken,907 94 264,"['Agenturer', 'Agenturhandel - annet']",914021383.0
Haslestad AS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",924957565.0
Hevi Holding AS,Nordland,,"['Agenturer', 'Agenturhandel - annet']",989187031.0
Soft Supplies AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",915002420.0
Vitobia AS,Troms og Finnmark,78 46 10 00,"['Agenturer', 'Agenturhandel - annet']",914103703.0
Id4you AS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",987325402.0
Superfresh AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",998870798.0
Bli Z AS,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",918769838.0
Dofta Norge,Rogaland,905 66 016,"['Agenturer', 'Agenturhandel - annet']",918769838.0
Scent AS,Trøndelag,930 88 030,"['Agenturer', 'Agenturhandel - annet']",896935852.0
Hp Produkter AS,Nordland,,"['Agenturer', 'Agenturhandel - annet']",918713123.0
Kiritec AS,Troms og Finnmark,922 45 688,"['Agenturer', 'Agenturhandel - annet']",989616714.0
Bonus Fortuna AS,Rogaland,415 12 664,"['Agenturer', 'Agenturhandel - annet']",915318010.0
Scandinavian Environmental Solutions AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",917092591.0
Vicer AS,Agder,415 48 844,"['Agenturer', 'Agenturhandel - annet']",899002822.0
Paroma AS,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",812193902.0
Neso AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",914440009.0
Hårmakeren AS,Agder,,"['Agenturer', 'Agenturhandel - annet']",925924954.0
Specula AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",920245307.0
Tld Holding AS,Viken,930 50 018,"['Agenturer', 'Agenturhandel - annet']",914984017.0
Milanolab AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",914380154.0
Formel AS,Oslo,22 19 06 00,"['Agenturer', 'Agenturhandel - annet']",988978825.0
Dark Matter Norway AS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",989030515.0
Happy Home Jonassen AS,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",919753439.0
Jones Fauske AS,Nordland,75 64 01 11,"['Agenturer', 'Agenturhandel - annet']",979190360.0
Kristiania Marine AS,Oslo,21 38 38 31,"['Agenturer', 'Agenturhandel - annet']",994249398.0
Bulk Marine AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",994249398.0
Ths S Falck AS,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",929469534.0
Bente Sørum AS,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",918039252.0
Nordtrade Assurance AS,Troms og Finnmark,,"['Agenturer', 'Agenturhandel - annet']",930739235.0
Sun Valley AS,Oslo,22 72 42 00,"['Agenturer', 'Agenturhandel - annet']",912243834.0
Scandinavian Marine Group AS,Vestland,53 49 41 00,"['Agenturer', 'Agenturhandel - annet']",877567222.0
Biodynamic AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",912207714.0
Jpt Agency AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",922936013.0
T-Tech A/S,Oslo,900 41 200,"['Agenturer', 'Agenturhandel - annet']",943355436.0
Sydenleiligheter AS,Viken,924 04 300,"['Agenturer', 'Agenturhandel - annet']",997250206.0
Jek AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",990102872.0
Scandinavian Consulting,Viken,,"['Agenturer', 'Agenturhandel - annet']",891185782.0
Sandar AS,Oslo,905 53 740,"['Agenturer', 'Agenturhandel - annet']",914673720.0
Demba Oslo AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",923841822.0
Himmelhagen AS,Viken,917 09 861,"['Agenturer', 'Agenturhandel - annet']",974465795.0
Isan Agency AS,Viken,941 97 514,"['Agenturer', 'Agenturhandel - annet']",928411311.0
Ilde Norge AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",818442262.0
Håberg AS,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",990749108.0
Tm Solutions AS,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",927925664.0
Catparts Nord AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",919075198.0
Venturemed AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",911915545.0
J Monrad-Hansen AS,Oslo,920 66 440,"['Agenturer', 'Agenturhandel - annet']",921475462.0
Kimbrer AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",814216802.0
Tonic Eyewear Europe AS,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",923241477.0
Sikker Hverdag AS,Innlandet,,"['Agenturer', 'Agenturhandel - annet']",911574101.0
Im-Tech AS,Agder,948 26 110,"['Agenturer', 'Agenturhandel - annet']",997855418.0
Biosan Norge AS,Vestland,,"['Agenturer', 'Agenturhandel - annet']",923471596.0
Balance In Life Scandinavia AS,Viken,404 15 678,"['Agenturer', 'Agenturhandel - annet']",925058440.0
Kristoffersens Agenturer AS,Trøndelag,922 92 243,"['Agenturer', 'Agenturhandel - annet']",998551854.0
Trendshopper Trondheim,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",990518564.0
Ecotrading AS,Agder,,"['Agenturer', 'Agenturhandel - annet']",925270296.0
Hygiene Service AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",927385988.0
Skott Agri AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",919128828.0
Huwik AS,Møre og Romsdal,950 82 466,"['Agenturer', 'Agenturhandel - annet']",997170121.0
Daranor AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",921450265.0
Prozales AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",924958642.0
Brands of Europe AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",817543642.0
Seal Solution (Nordic) AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",917340587.0
Arcpro AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",816660092.0
Abio Int Ltd,Viken,,"['Agenturer', 'Agenturhandel - annet']",918857109.0
Biowall AS,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",898096092.0
Mwe Nordic AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",922693854.0
Paradox Equipment AS,Viken,413 02 999,"['Agenturer', 'Agenturhandel - annet']",911741148.0
Nbto AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",925528331.0
Socium AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",999203205.0
Fossil Norway AS,Oslo,22 54 82 10,"['Agenturer', 'Agenturhandel - annet']",982529352.0
Mp Trading AS,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",998199174.0
Rubea AS,Nordland,,"['Agenturer', 'Agenturhandel - annet']",919292245.0
Dalgård Agentservice AS,Troms og Finnmark,468 50 084,"['Agenturer', 'Agenturhandel - annet']",995962632.0
Sm Hoff AS,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",993220086.0
F H Shipconsult AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",911890798.0
Cobble Skateboards AS,Vestland,,"['Agenturer', 'Agenturhandel - annet']",914148472.0
Saunes Invest AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",921810415.0
Øystein Berg Agenturer AS,Vestfold og Telemark,909 61 959,"['Agenturer', 'Agenturhandel - annet']",987296763.0
Land Bio AS,Innlandet,911 90 701,"['Agenturer', 'Agenturhandel - annet']",912051587.0
Tidløs Ur & Optikk AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",917349622.0
Microadventure AS,Vestland,,"['Agenturer', 'Agenturhandel - annet']",918785086.0
T-Agency 2020 AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",925717819.0
Avio,Trøndelag,02475,"['Agenturer', 'Agenturhandel - annet']",983436196.0
Cloudberry Agenturer AS,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",917539898.0
SMH Lighting Invest AS,Vestland,957 97 214,"['Agenturer', 'Agenturhandel - annet']",997880587.0
Hansen Maritime AS,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",966115483.0
Horn of North AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",912764982.0
Askeladden Agenturer AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",917829071.0
Infinity Bottles AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",922699380.0
Scandihall AS,Viken,32 26 35 00,"['Agenturer', 'Agenturhandel - annet']",921800649.0
Ppe Forsyning Norge AS,Troms og Finnmark,,"['Agenturer', 'Agenturhandel - annet']",826625252.0
Delphin Norge AS,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",915611052.0
Eteriteam AS,Vestland,,"['Agenturer', 'Agenturhandel - annet']",923144986.0
Eide Agenturer AS,Oslo,23 24 31 00,"['Agenturer', 'Agenturhandel - annet']",994658700.0
Sahota og Askeland AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",916578628.0
Bcx AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",922154961.0
Kamè AS,Viken,924 29 956,"['Agenturer', 'Agenturhandel - annet']",990035989.0
Rators AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",986420878.0
Whynut AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",922735182.0
All Foods United AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",921501811.0
Musikklink AS,Viken,66 90 35 10,"['Agenturer', 'Agenturhandel - annet']",989774751.0
Twt Wavold Trading AS,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",943981515.0
Club Management AS,Agder,,"['Agenturer', 'Agenturhandel - annet']",920897088.0
Arius AS,Agder,37 01 54 72,"['Hovedkontortjenester', 'Agenturer', 'Agenturhandel - annet']",989176838.0
Thiis & Co AS,Viken,900 37 309,"['Agenturer', 'Agenturhandel - annet']",912251233.0
Kabelhuset AS,Møre og Romsdal,414 50 310,"['Agenturer', 'Agenturhandel - annet']",998811732.0
Deres.no,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",994024418.0
Gaba Israel Norge Trade and Tourisme AS,Oslo,22 52 38 71,"['Agenturer', 'Agenturhandel - annet']",970602763.0
Perpendipity AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",998524016.0
Urø Consulting AS,Vestland,990 25 351,"['Agenturer', 'Agenturhandel - annet']",915299660.0
Sleipner Trading AS,Vestland,,"['Agenturer', 'Agenturhandel - annet']",923848894.0
Nordic Wines AS,Viken,905 57 160,"['Agenturer', 'Agenturhandel - annet']",993890537.0
Lokal Sport AS,Troms og Finnmark,415 63 779,"['Agenturer', 'Agenturhandel - annet']",922712549.0
Heron AS,Innlandet,,"['Agenturer', 'Agenturhandel - annet']",916184778.0
Pandion Drilling AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",819578672.0
Eedom AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",996480704.0
To-Tom-Tre AS,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",922308500.0
Malvin Gussiås AS,Møre og Romsdal,71 23 33 11,"['Agenturer', 'Agenturhandel - annet']",979950764.0
Condia AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",988227862.0
Premium Green Technologies Norway AS,Viken,23 17 55 00,"['Agenturer', 'Agenturhandel - annet']",815485912.0
Ignis Solution AS,Oslo,22 19 00 80,"['Agenturer', 'Agenturhandel - annet']",821708052.0
Agenturhandel AS,Viken,925 02 510,"['Agenturer', 'Agenturhandel - annet']",924520388.0
Lion Medical Group AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",927082969.0
Samurai AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",989125699.0
Seiløe Consult AS,Viken,900 35 040,"['Agenturer', 'Agenturhandel - annet']",995264307.0
Pmm Commercial Consulting Company AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",977285631.0
Cifab Trading Norway AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",918883509.0
Liquitek ANS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",981121902.0
Mobilpartner Bergen,Vestland,55 70 60 00,"['Agenturer', 'Agenturhandel - annet']",990998817.0
Dollarosa Design AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",923307591.0
Multi Mobile Technology AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",998845114.0
Norwaytec Limited,Oslo,,"['Agenturer', 'Agenturhandel - annet']",923930477.0
Invacare AS Avd Oslo,Oslo,,"['Agenturer', 'Agenturhandel - annet']",970993487.0
Artinorway,Oslo,,"['Agenturer', 'Agenturhandel - annet']",941270409.0
Schmidt Nordic Aps,,,"['Agenturer', 'Agenturhandel - annet']",916524196.0
Insektnett.Com,,,"['Agenturer', 'Agenturhandel - annet']",928579646.0
Gunnar Grorud,Oslo,,"['Agenturer', 'Agenturhandel - annet']",836711432.0
Kimberly-Clark Nordic,,,"['Agenturer', 'Agenturhandel - annet']",971414049.0
Noxe AB,,,"['Agenturer', 'Agenturhandel - annet']",992203595.0
Belman Production,,,"['Agenturer', 'Agenturhandel - annet']",987965754.0
Tupperware Scandinavia,,,"['Agenturer', 'Agenturhandel - annet']",945298294.0
Icom Composites,,901 69 608,"['Agenturer', 'Agenturhandel - annet']",994254502.0
Bloom Bbb Ww AB,,,"['Agenturer', 'Agenturhandel - annet']",921960050.0
Öje Produkter AB,,,"['Agenturer', 'Agenturhandel - annet']",922724458.0
Sumup Limited,,,"['Agenturer', 'Agenturhandel - annet']",923073531.0
Paw Consulting,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",984419007.0
Proteket AS,Trøndelag,73 52 33 00,"['Agenturer', 'Agenturhandel - annet']",974887754.0
Itw Construction Products AS avd Grålum,Viken,,"['Agenturer', 'Agenturhandel - annet']",914780985.0
Stokkan Lys Salg AS avd Hemnes,Nordland,,"['Agenturer', 'Agenturhandel - annet']",990783942.0
Star Charge Europe Gmbh,,,"['Agenturer', 'Agenturhandel - annet']",927138204.0
Artinorway Dentalforum AS,Trøndelag,73 54 90 00,"['Agenturer', 'Agenturhandel - annet']",941270409.0
Intersource Aps,,,"['Agenturer', 'Agenturhandel - annet']",928093506.0
Ole Lynggaard,,,"['Agenturer', 'Agenturhandel - annet']",928594416.0
Condair,,,"['Agenturer', 'Agenturhandel - annet']",828922882.0
Abbvie AS avd Karenslyst Allé,Oslo,,"['Agenturer', 'Agenturhandel - annet']",998085497.0
Invacare AS avd Trondheim,Trøndelag,72 89 29 90,"['Agenturer', 'Agenturhandel - annet']",970993487.0
Invacare AS,Vestland,55 11 46 90,"['Agenturer', 'Agenturhandel - annet']",970993487.0
Virbac Norge,,,"['Agenturer', 'Agenturhandel - annet']",997972414.0
Aires Norge V/Svetlana Nikolaevna Nord-Varhaug,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",812004662.0
Gxmed Nordic,,,"['Agenturer', 'Agenturhandel - annet']",818857942.0
Hetland Marketing Eftf Rolv Sædberg,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",835151972.0
Pedersen Johan H Import & Trading Dødsbo,Troms og Finnmark,,"['Agenturer', 'Agenturhandel - annet']",844899262.0
Djarlo Consult,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",874499102.0
Atlas Trade ANS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",875804782.0
Lucimar Aasebø Agenturer,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",877378942.0
Sav-Norge Trading,Viken,,"['Agenturer', 'Agenturhandel - annet']",886667612.0
Opheim Agenturer,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",894638672.0
Seer It Consulting Limited,,,"['Agenturer', 'Agenturhandel - annet']",911961350.0
Handicare AB,,,"['Agenturer', 'Agenturhandel - annet']",912233332.0
Bokormen Grønmo,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",912795993.0
Scandi DA,Vestfold og Telemark,,"['Agenturer', 'Agenturhandel - annet']",916887035.0
Knowles Electronics Norway,,,"['Agenturer', 'Agenturhandel - annet']",917006199.0
Noctavia AS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",917786089.0
Mitoo Sports AB,,,"['Agenturer', 'Agenturhandel - annet']",917871914.0
Promidea Srl,,,"['Agenturer', 'Agenturhandel - annet']",918525092.0
Uniscent Scandinavia AB,,,"['Agenturer', 'Agenturhandel - annet']",918854924.0
The Fuel Company Norway,,,"['Agenturer', 'Agenturhandel - annet']",919786345.0
Designunivers AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",920896006.0
Parador Gmbh,,,"['Agenturer', 'Agenturhandel - annet']",922561826.0
Innovative Products AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",923565485.0
Kaffe Norge Holding AS,Oslo,,"['Hovedkontortjenester', 'Agenturer', 'Agenturhandel - annet']",924607238.0
Gbr Group AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",925733113.0
Tindtrading AS,Viken,,"['Agenturer', 'Agenturhandel - annet']",926582658.0
Jarle Berenetts Agenturer,Oslo,,"['Agenturer', 'Agenturhandel - annet']",936112676.0
P O Agentur Per Brønstad,Oslo,,"['Agenturer', 'Agenturhandel - annet']",943576114.0
Hovlands Agentur,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",948446480.0
Heartbreak ANS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",951039640.0
Asbjørn Ølnes Marketing Dødsbo,Agder,,"['Agenturer', 'Agenturhandel - annet']",954823415.0
Globebox Company Thor Nerlien,Oslo,,"['Agenturer', 'Agenturhandel - annet']",955475879.0
Ks Management Kjetil Sandermoen,Oslo,,"['Agenturer', 'Agenturhandel - annet']",957291112.0
Maber Import Magnus Berg,Oslo,,"['Agenturer', 'Agenturhandel - annet']",965078746.0
A K Agenturer Arild Kristiansen,Oslo,,"['Agenturer', 'Agenturhandel - annet']",967319821.0
Børstorget Agenturer ANS,Agder,,"['Agenturer', 'Agenturhandel - annet']",968122363.0
Rødsjø Agenturer Palmar Rødsjø,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",970925856.0
City Sales ANS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",975879887.0
W Hoff Agenturer,Oslo,,"['Agenturer', 'Agenturhandel - annet']",976838718.0
Swe-Nor Mekaniske,Viken,,"['Agenturer', 'Agenturhandel - annet']",979210906.0
John Handberg Agenturer,Nordland,,"['Agenturer', 'Agenturhandel - annet']",979305133.0
Fagerjord Agenturer,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",979323247.0
Air Comfort Møller,Oslo,,"['Agenturer', 'Agenturhandel - annet']",979653654.0
Reluxi AB Akvariumprodukter,,,"['Agenturer', 'Agenturhandel - annet']",979695837.0
Øyvind Bjørkavåg's Agentur,Møre og Romsdal,,"['Agenturer', 'Agenturhandel - annet']",979923961.0
Hoylaamo Vuorela,,,"['Agenturer', 'Agenturhandel - annet']",980620263.0
Svein Morten Bjustveit,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",980684458.0
Kaitlin Nymo Agenturer & Trading,Oslo,,"['Agenturer', 'Agenturhandel - annet']",980712753.0
Sammy Samstads Agenturer,Trøndelag,,"['Agenturer', 'Agenturhandel - annet']",980967611.0
Sound Of Harmony Roy Kling,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",981066189.0
Kino International Norsk Avdeling Av Utenlandsk Foretak,Oslo,,"['Agenturer', 'Agenturhandel - annet']",981151887.0
Jobe DA,Rogaland,,"['Agenturer', 'Agenturhandel - annet']",981291840.0
Kapers ANS,Oslo,,"['Agenturer', 'Agenturhandel - annet']",981368061.0
